t,ret,sigma2_true
834,-0.003265634369056739,0.0001
835,0.006926703714767814,0.0001
836,-0.0037842195902599556,0.0001
837,-0.015224921257344487,0.0001
838,0.012702758672337187,0.0001
839,-0.007804712503811408,0.0001
840,0.007277132758361905,0.0001
841,-0.0227365980689259,0.0001
842,0.009654158586841545,0.0001
843,-0.01167806070866756,0.0001
844,0.005862284424572273,0.0001
845,-0.010678273741991165,0.0001
846,0.007221952819673865,0.0001
847,0.01109620044796555,0.0001
848,-0.010153113511352013,0.0001
849,0.0044098175745815,0.0001
850,-0.0025370985380807343,0.0001
851,0.005309696709466353,0.0001
852,-0.027459975846881805,0.0001
853,1.2613956734696119e-05,0.0001
854,-0.016191549605769295,0.0001
855,0.01977580172348118,0.0001
856,-0.017018342547763222,0.0001
857,0.0012585558771147532,0.0001
858,0.013188250834378914,0.0001
859,-0.012578741626292099,0.0001
860,0.00403946892234478,0.0001
861,0.004242178047013782,0.0001
862,-0.006847754778051055,0.0001
863,0.0033268458027379795,0.0001
864,-0.00030039805025997886,0.0001
865,0.01116009988947186,0.0001
866,-0.011924155060384774,0.0001
867,0.007649861163589125,0.0001
868,-0.0018565011959174186,0.0001
869,0.026438030287579652,0.0001
870,-0.009193055663076584,0.0001
871,-0.005095768148275086,0.0001
872,-0.00510037996343884,0.0001
873,0.006669421328767895,0.0001
874,0.009436793313891342,0.0001
875,0.014865552192488633,0.0001
876,0.0020551219963629032,0.0001
877,-0.002302694976051347,0.0001
878,0.013193806681091744,0.0001
879,-0.021623097425981484,0.0001
880,0.02148385253639571,0.0001
881,0.00038617591573334386,0.0001
882,-0.0061645692207998246,0.0001
883,0.005495699070852685,0.0001
884,-0.01707984039253502,0.0001
885,0.026887258690955422,0.0001
886,-0.02373394225885339,0.0001
887,0.003974597328925012,0.0001
888,0.02222378549792243,0.0001
889,-0.01852137956762329,0.0001
890,0.0028217550451810304,0.0001
891,0.001374458571209964,0.0001
892,-0.00905020418785073,0.0001
893,0.0026780530560404393,0.0001
894,-0.009757666213858372,0.0001
895,0.022108809663299644,0.0001
896,-0.01820971907280091,0.0001
897,0.012209884323308195,0.0001
898,0.0033398326376622585,0.0001
899,0.008107660530312448,0.0001
900,0.0021311509213894054,0.0001
901,-0.02021666245432682,0.0001
902,0.020286750058590892,0.0001
903,-0.0017841499994253112,0.0001
904,-0.004680018473041974,0.0001
905,0.007817160516248532,0.0001
906,0.01095599659147842,0.0001
907,-0.00018500304854372762,0.0001
908,0.007493101477653727,0.0001
909,0.014263190740431744,0.0001
910,-0.01534932767215716,0.0001
911,-0.013385986055059907,0.0001
912,0.016004774291272925,0.0001
913,-0.012696381751064616,0.0001
914,0.015509120363596729,0.0001
915,0.009414938537557338,0.0001
916,0.012545382248708775,0.0001
917,-0.019780029331083023,0.0001
918,0.008029115386900152,0.0001
919,-0.010260374990015092,0.0001
920,0.018261171508848734,0.0001
921,-0.0017036850416018634,0.0001
922,0.004312334352336982,0.0001
923,0.007578819725699684,0.0001
924,-0.003846762951089292,0.0001
925,-0.0022339844279298552,0.0001
926,0.004029779116706823,0.0001
927,0.012476351831196712,0.0001
928,-0.018775578725625183,0.0001
929,0.018385490892219466,0.0001
930,-0.0052185342395692225,0.0001
931,-0.009888418594154808,0.0001
932,-0.0020389316184298545,0.0001
933,-0.003061366927689179,0.0001
934,0.024255822181059983,0.0001
935,-0.028199067094796026,0.0001
936,0.016846034749899735,0.0001
937,0.00618446817135866,0.0001
938,-0.017897132582882284,0.0001
939,0.01024534475628903,0.0001
940,0.006402905043675031,0.0001
941,-0.009442031690766088,0.0001
942,-0.0029451192320133234,0.0001
943,-0.003679854202246474,0.0001
944,0.010212844571267133,0.0001
945,-0.012914000246037236,0.0001
946,0.005349115535263939,0.0001
947,-0.01028276224946629,0.0001
948,0.006948407465652811,0.0001
949,0.013295259890923991,0.0001
950,-0.002377109515806712,0.0001
951,-0.0021382359569176866,0.0001
952,-0.018832312139462692,0.0001
953,0.019956868320909524,0.0001
954,0.016183580916905284,0.0001
955,0.016937825345654887,0.0001
956,0.0026751715490262165,0.0001
957,-0.004355118796940311,0.0001
958,0.00011553086925788124,0.0001
959,0.0019812971388515144,0.0001
960,-0.011606311324500384,0.0001
961,-0.00973065973331208,0.0001
962,0.018232238745705537,0.0001
963,0.01670800580712466,0.0001
964,-0.023754768822853416,0.0001
965,-0.007348620048779249,0.0001
966,0.0013764889496660148,0.0001
967,-0.0005163578918239628,0.0001
968,-0.02169493536262948,0.0001
969,0.016046623564243533,0.0001
970,0.010736893828782552,0.0001
971,0.0070069263490025015,0.0001
972,0.002863292769646656,0.0001
973,-0.020674840658618115,0.0001
974,0.011818484622610424,0.0001
975,-0.007713253990165656,0.0001
976,0.00687861097408039,0.0001
977,-0.006632293582554855,0.0001
978,0.00797602341228305,0.0001
979,-0.011460555507835738,0.0001
980,0.013961518518432033,0.0001
981,0.003969304073610098,0.0001
982,0.0021535361678583134,0.0001
983,-0.012388905896798003,0.0001
984,0.009675941130932057,0.0001
985,-0.007154719533296361,0.0001
986,-0.01114318339247828,0.0001
987,0.009092367553371073,0.0001
988,-0.0001632631760014097,0.0001
989,-0.021451112649632346,0.0001
990,-0.0010073645594075266,0.0001
991,0.029767521679871813,0.0001
992,-0.02885585794223339,0.0001
993,0.005970355842618436,0.0001
994,-0.011291175334774748,0.0001
995,-0.0025967262450991373,0.0001
996,-0.010849266159811551,0.0001
997,0.014355893219560614,0.0001
998,-0.004258246711510858,0.0001
999,-0.004961347766910514,0.0001
1000,-0.0013108517777074466,0.0001
1001,0.005406641308524263,0.0001
1002,0.000422583435635453,0.0001
1003,-0.003636544182357009,0.0001
1004,0.009576466316191806,0.0001
1005,-0.020035816082304314,0.0001
1006,-0.008616250514485689,0.0001
1007,-0.004066691192667047,0.0001
1008,0.011738000397047324,0.0001
1009,-0.007142803408581593,0.0001
1010,0.0039399946605923435,0.0001
1011,0.0045960720656098835,0.0001
1012,0.004311979023473903,0.0001
1013,0.006665627143122739,0.0001
1014,-0.006179686749850609,0.0001
1015,-0.005408500924230975,0.0001
1016,0.0005761276754480787,0.0001
1017,-0.020242380501770237,0.0001
1018,-0.00448922877309531,0.0001
1019,0.014421021205522522,0.0001
1020,0.007557956283560109,0.0001
1021,-0.007457995975793036,0.0001
1022,0.008036233163727488,0.0001
1023,0.002743286016776788,0.0001
1024,-0.010154007311488649,0.0001
1025,-0.0007815305969998187,0.0001
1026,0.011746735537811174,0.0001
1027,0.002339960767574655,0.0001
1028,-0.001572963231029365,0.0001
1029,-0.0005957034969253357,0.0001
1030,0.0006193983957891203,0.0001
1031,-0.008474459114982198,0.0001
1032,0.018316229051148224,0.0001
1033,-0.0020666042063464214,0.0001
1034,-0.011898131100220616,0.0001
1035,0.004906597660746818,0.0001
1036,-0.018939367252277458,0.0001
1037,0.0018331231931491305,0.0001
1038,-0.004887947967299612,0.0001
1039,-0.00909037470152312,0.0001
1040,0.0052594791795152265,0.0001
1041,0.004231573582456733,0.0001
1042,-0.002768523781374758,0.0001
1043,-0.006716819490440358,0.0001
1044,-0.004672790330947183,0.0001
1045,-0.009444723710624211,0.0001
1046,0.01576789278525251,0.0001
1047,-0.014614223174717335,0.0001
1048,0.012182974394090027,0.0001
1049,-0.019446030478919855,0.0001
1050,0.008663811023256652,0.0001
1051,-0.008876674411159703,0.0001
1052,-0.011099599622112913,0.0001
1053,-0.0051168782652956345,0.0001
1054,0.012197017853782457,0.0001
1055,-0.00588018436490726,0.0001
1056,0.003319805305152686,0.0001
1057,-0.011004926644675514,0.0001
1058,0.004855393155463472,0.0001
1059,-0.004372301551032147,0.0001
1060,0.0022926382149392453,0.0001
1061,0.0007466214686450185,0.0001
1062,-0.001560755712452764,0.0001
1063,0.003930368625057851,0.0001
1064,0.0046940550727512685,0.0001
1065,-0.0018119369121898958,0.0001
1066,-0.0030073001542379467,0.0001
1067,0.012199070564655873,0.0001
1068,-0.002372300073992094,0.0001
1069,-0.015267892142410382,0.0001
1070,0.003199306546803807,0.0001
1071,-0.0057455403548599725,0.0001
1072,0.0053142317177132335,0.0001
1073,0.0002447530950520388,0.0001
1074,-0.005335701201306427,0.0001
1075,-0.01796721820548501,0.0001
1076,0.00822943420474275,0.0001
1077,-0.002240691788506673,0.0001
1078,0.007947302807328322,0.0001
1079,-0.004934047855353928,0.0001
1080,-0.01443420024787138,0.0001
1081,0.011510386947557101,0.0001
1082,0.012995492935593541,0.0001
1083,-0.01947398891272432,0.0001
1084,0.012527518880819455,0.0001
1085,-0.02657027176864355,0.0001
1086,0.00689148994225953,0.0001
1087,0.007036276491181497,0.0001
1088,-0.008148472036139647,0.0001
1089,-0.002806993960881109,0.0001
1090,0.02016469855373705,0.0001
1091,0.002420126976363615,0.0001
1092,0.00993712009695777,0.0001
1093,0.009522924532108823,0.0001
1094,-0.003904611770868331,0.0001
1095,0.0017118164002171681,0.0001
1096,-0.01320638792624524,0.0001
1097,-0.008644453864694932,0.0001
1098,0.003113809972355407,0.0001
1099,0.007201828172663084,0.0001
1100,-0.009448917425186753,0.0001
1101,0.011270130561668139,0.0001
1102,-0.015955760263594312,0.0001
1103,0.00959480542740136,0.0001
1104,0.0014597367497071057,0.0001
1105,-0.0052664352457336494,0.0001
1106,-0.02682092223816017,0.0001
1107,0.005413207924682804,0.0001
1108,-0.0088671838365027,0.0001
1109,-0.013523940519447145,0.0001
1110,-0.0013474471076306699,0.0001
1111,0.0013291001627024018,0.0001
1112,0.0041435688935860275,0.0001
1113,-0.009180170638027906,0.0001
1114,-0.0013147655365026117,0.0001
1115,-0.012731122485725633,0.0001
1116,-0.004424092552749922,0.0001
1117,0.008539347812531309,0.0001
1118,-0.01875928360859956,0.0001
1119,0.00550923269327669,0.0001
1120,-0.021235518375502884,0.0001
1121,0.0028296105116589125,0.0001
1122,-0.008832562103649947,0.0001
1123,0.008004467228279789,0.0001
1124,0.0010149728456161644,0.0001
1125,-0.0014756717206560863,0.0001
1126,-0.002774000641733119,0.0001
1127,-0.0018183850551845434,0.0001
1128,-0.007769302610687572,0.0001
1129,-0.012156076010445887,0.0001
1130,0.010415056316348908,0.0001
1131,0.001762078588556758,0.0001
1132,0.006135315345021623,0.0001
1133,-0.006056246583923397,0.0001
1134,0.002702012780302309,0.0001
1135,0.008136516580911518,0.0001
1136,0.0005599131466265672,0.0001
1137,0.005753097470412234,0.0001
1138,-0.013023304253379228,0.0001
1139,-0.003095264454341431,0.0001
1140,0.010705259264304021,0.0001
1141,0.009705397743057755,0.0001
1142,-0.013549387401210788,0.0001
1143,-0.0142347896366263,0.0001
1144,0.02472556226204373,0.0001
1145,-0.0017156945006911012,0.0001
1146,0.0028192564564266144,0.0001
1147,-0.02092283878557116,0.0001
1148,0.017728656691728243,0.0001
1149,-0.005980364706269492,0.0001
1150,0.013013910756464329,0.0001
1151,0.010875780238884128,0.0001
1152,0.01199447736320704,0.0001
1153,-0.014433780897791047,0.0001
1154,0.007983250299293244,0.0001
1155,0.00893363789633763,0.0001
1156,-0.0036608200211593663,0.0001
1157,-0.0035928835954984464,0.0001
1158,-0.0009262018119857671,0.0001
1159,-0.007958484958712512,0.0001
1160,-0.0024109183398208995,0.0001
1161,0.005709343280179727,0.0001
1162,-0.0028514832965507355,0.0001
1163,0.006572470963168914,0.0001
1164,-0.01208309212187219,0.0001
1165,0.014650095203682689,0.0001
1166,0.009748961863554725,0.0001
1167,0.0008394726287792343,0.0001
1168,0.0086757928268788,0.0001
1169,0.001871577450164389,0.0001
1170,-0.0004704409363340903,0.0001
1171,0.002028922292022727,0.0001
1172,0.004920557952023134,0.0001
1173,0.0052611356194259004,0.0001
1174,-0.013003162483724476,0.0001
1175,0.007314679948304048,0.0001
1176,0.004911635441856581,0.0001
1177,0.008450235801446904,0.0001
1178,0.0023655045697390377,0.0001
1179,-0.014000101291275144,0.0001
1180,0.007884460525931239,0.0001
1181,0.01652995530850241,0.0001
1182,-0.00533356475902231,0.0001
1183,0.017017936322449488,0.0001
1184,-0.0016512662112445203,0.0001
1185,-0.0183891183745806,0.0001
1186,0.013725804461432439,0.0001
1187,0.005671742592932106,0.0001
1188,0.006878140914256405,0.0001
1189,0.00018109094769390321,0.0001
1190,0.020162257551661338,0.0001
1191,-0.013147142438535828,0.0001
1192,-0.0059900499485084835,0.0001
1193,-0.01646659312249303,0.0001
1194,0.0022290886795343708,0.0001
1195,-0.0007459873314391033,0.0001
1196,0.00941020213612871,0.0001
1197,-0.007813411426698611,0.0001
1198,0.014230031155067773,0.0001
1199,-0.0023083365200653404,0.0001
1200,0.001877874773166143,0.0001
1201,0.002790893312320772,0.0001
1202,0.012861505888550591,0.0001
1203,0.0042228638234538445,0.0001
1204,0.026119096401584024,0.0001
1205,-0.009533282968685906,0.0001
1206,-0.00964380631708411,0.0001
1207,0.004684638203348224,0.0001
1208,-0.0011067141905243233,0.0001
1209,-0.006678099049020851,0.0001
1210,-0.002945844010933666,0.0001
1211,0.016121437799356268,0.0001
1212,-0.005866853363881631,0.0001
1213,-0.0035321936925058906,0.0001
1214,-0.003302384946421387,0.0001
1215,-0.004814951034671373,0.0001
1216,-0.0034755870965999538,0.0001
1217,0.0006064214090726591,0.0001
1218,-0.00559225254653987,0.0001
1219,0.0013134372512957875,0.0001
1220,0.021758456747782703,0.0001
1221,-0.004098205943401467,0.0001
1222,0.0004331646256059868,0.0001
1223,0.02206126554483599,0.0001
1224,-0.015973041971495693,0.0001
1225,-0.016925807603973244,0.0001
1226,0.022114990330229675,0.0001
1227,0.004578093720408257,0.0001
1228,-0.024580429160784484,0.0001
1229,0.0004092815859670773,0.0001
1230,0.004090106542323111,0.0001
1231,-0.01076382100613729,0.0001
1232,0.013422832740045664,0.0001
1233,0.00675728637262107,0.0001
1234,0.0019321829479383985,0.0001
1235,0.005886704948782543,0.0001
1236,0.01846645096995027,0.0001
1237,0.008179582246697709,0.0001
1238,0.01621845882524421,0.0001
1239,0.001342260492319768,0.0001
1240,-0.0037052518796517166,0.0001
1241,-0.0008013412179619063,0.0001
1242,-0.0007366828143616336,0.0001
1243,-0.009380748374697642,0.0001
1244,0.004834181888071296,0.0001
1245,0.009066991675584831,0.0001
1246,-0.02076641310024308,0.0001
1247,-0.008089446718515927,0.0001
1248,-0.005170977267625372,0.0001
1249,0.013388580781004796,0.0001
1250,0.015945133035284397,0.0001
1251,-0.0022273293874860716,0.0001
1252,-0.004900124513335482,0.0001
1253,-0.005964560298694936,0.0001
1254,-0.003300490367766903,0.0001
1255,-0.0057789963428042405,0.0001
1256,-0.004555364025239898,0.0001
1257,0.003337218232051466,0.0001
1258,-0.010936403293482763,0.0001
1259,-0.008737588380702875,0.0001
1260,0.000757862418202897,0.0001
1261,0.004091991803373896,0.0001
1262,-0.009450114516944878,0.0001
1263,0.004452331774252014,0.0001
1264,-0.014024125568339279,0.0001
1265,0.027193934107434627,0.0001
1266,-0.019924440938546152,0.0001
1267,-0.0025446419800866384,0.0001
1268,0.009997584651423487,0.0001
1269,-0.009229795705987366,0.0001
1270,0.030426210747102198,0.0001
1271,0.00991132982581556,0.0001
1272,-0.014552988053009561,0.0001
1273,0.01454945662856102,0.0001
1274,0.003406371891084209,0.0001
1275,-0.01399108295299479,0.0001
1276,0.012379617018545331,0.0001
1277,0.003918348012543782,0.0001
1278,0.02178159872690809,0.0001
1279,0.004724097499346369,0.0001
1280,-0.010222243743731534,0.0001
1281,-0.0014020152869216186,0.0001
1282,-0.002491812651704484,0.0001
1283,0.010299421092990004,0.0001
1284,0.008066577582045223,0.0001
1285,-0.0252825119854739,0.0001
1286,0.0005745791825732415,0.0001
1287,0.007922816772455397,0.0001
1288,0.0008537033101695738,0.0001
1289,-0.008065113567650618,0.0001
1290,-0.005443254580655553,0.0001
1291,-0.0007005061782644559,0.0001
1292,-0.002417743354186396,0.0001
1293,-0.0010813464944236142,0.0001
1294,-0.008550164086745382,0.0001
1295,0.005715639300440283,0.0001
1296,-0.013055318187685232,0.0001
1297,0.005881180531509741,0.0001
1298,-0.004976682871709531,0.0001
1299,0.01985200849766114,0.0001
1300,-0.004273810064897874,0.0001
1301,-0.008260698541888494,0.0001
1302,0.016841803562896916,0.0001
1303,0.005739256006144888,0.0001
1304,-0.0043299853483866535,0.0001
1305,0.000263541264970818,0.0001
1306,-0.0007087644207225151,0.0001
1307,-0.004747505526836081,0.0001
1308,-0.00946339266038212,0.0001
1309,0.0007871235631824622,0.0001
1310,-0.011393453667478484,0.0001
1311,-0.021189773189652168,0.0001
1312,0.02552321086284323,0.0001
1313,-0.006996027426575804,0.0001
1314,-0.015317512558737213,0.0001
1315,-0.005635509653343493,0.0001
1316,0.0008109826857420141,0.0001
1317,0.00547698033745329,0.0001
1318,-0.018060388015250967,0.0001
1319,-0.01054780740478217,0.0001
1320,0.01281032199105187,0.0001
1321,0.005441683723021224,0.0001
1322,-0.01132124944872393,0.0001
1323,0.00072330942447244,0.0001
1324,0.0017793782619470388,0.0001
1325,-0.008618394242654667,0.0001
1326,0.006459883272343057,0.0001
1327,-0.0031712119247950133,0.0001
1328,-0.003520087172888251,0.0001
1329,0.0065983293000151134,0.0001
1330,0.005870478589928175,0.0001
1331,0.0024660628443628576,0.0001
1332,0.0054860456764611034,0.0001
1333,0.005312446706904479,0.0001
1334,-0.015292202313652603,0.0001
1335,0.0031723233461654044,0.0001
1336,0.001288361408220783,0.0001
1337,0.006747270855827285,0.0001
1338,0.0015041501493906638,0.0001
1339,0.02370663010132729,0.0001
1340,-0.015774896449024207,0.0001
1341,-0.002401931164631768,0.0001
1342,0.0015637663116992505,0.0001
1343,-0.013283442306664657,0.0001
1344,-0.00122920989051285,0.0001
1345,0.03330069140670088,0.0001
1346,-0.017438056630712424,0.0001
1347,0.013750569573028323,0.0001
1348,0.008988695391506969,0.0001
1349,-0.013528624946593487,0.0001
1350,0.005097143972087051,0.0001
1351,0.0011697596765372247,0.0001
1352,0.013524048201859212,0.0001
1353,0.005788128089641982,0.0001
1354,-0.005731904391343304,0.0001
1355,0.011550378405681459,0.0001
1356,0.007939591750361762,0.0001
1357,-0.003807949989451047,0.0001
1358,0.001262299931792605,0.0001
1359,-0.00727877853402437,0.0001
1360,-0.014585502173399491,0.0001
1361,0.011698107984737756,0.0001
1362,-0.0038699509791952514,0.0001
1363,0.0047809588475074705,0.0001
1364,0.007254860894870807,0.0001
1365,-0.013830683239210578,0.0001
1366,0.006978503624917034,0.0001
1367,0.006638442696785913,0.0001
1368,0.010785378815974911,0.0001
1369,0.016038801315921485,0.0001
1370,-0.0034350518666882153,0.0001
1371,-0.007455030767340696,0.0001
1372,0.007650990717190287,0.0001
1373,-0.020271640485191592,0.0001
1374,0.0009708920151331913,0.0001
1375,0.006864137706262912,0.0001
1376,-0.00028604787243957126,0.0001
1377,0.012797150896115678,0.0001
1378,0.001318900320121813,0.0001
1379,0.017046164162867316,0.0001
1380,0.011690496015040337,0.0001
1381,-0.007552081740478853,0.0001
1382,0.0030820836645835694,0.0001
1383,-0.007246945086737093,0.0001
1384,0.007035368813091608,0.0001
1385,-0.002644914103922028,0.0001
1386,0.01951760621553566,0.0001
1387,-0.004561653561847538,0.0001
1388,-0.002823553220201045,0.0001
1389,-0.013128378212153251,0.0001
1390,-0.0030448655164394827,0.0001
1391,0.0009795432889363547,0.0001
1392,-0.012240206502693458,0.0001
1393,-0.0016825376474852067,0.0001
1394,0.006862042104806799,0.0001
1395,0.015085976607664484,0.0001
1396,0.005045694914161045,0.0001
1397,-0.008235498005102067,0.0001
1398,0.01912571396985101,0.0001
1399,-0.008340355187745794,0.0001
1400,-0.005222479444442275,0.0001
1401,0.015177953594979124,0.0001
1402,-0.014329096286282683,0.0001
1403,0.001702764347518866,0.0001
1404,-0.000927695336750571,0.0001
1405,-0.015662962261054757,0.0001
1406,0.011901989185744246,0.0001
1407,-0.00605813856169397,0.0001
1408,0.015342931346235862,0.0001
1409,-0.018115319118091527,0.0001
1410,0.008055007180358363,0.0001
1411,0.0036533858732206914,0.0001
1412,0.0022515949919272825,0.0001
1413,-0.020658118052381314,0.0001
1414,-0.004350556829950755,0.0001
1415,0.01455573852585785,0.0001
1416,-0.015437207596188711,0.0001
1417,-0.00808808069656,0.0001
1418,0.024175232387044318,0.0001
1419,-0.029514251955022587,0.0001
1420,0.0009612019631287116,0.0001
1421,-0.021944147509082662,0.0001
1422,0.006543470364935853,0.0001
1423,0.0031987424380065205,0.0001
1424,0.012145330525424464,0.0001
1425,-0.005778677247298555,0.0001
1426,-0.006520368187537889,0.0001
1427,0.0014538444525681816,0.0001
1428,-0.016685798622669352,0.0001
1429,0.004761714496642067,0.0001
1430,0.008831686267259827,0.0001
1431,0.009389350486122864,0.0001
1432,-0.017741052762466625,0.0001
1433,-0.005543996168849168,0.0001
1434,0.010409891833773338,0.0001
1435,-0.0036688290537635936,0.0001
1436,0.008435279535833864,0.0001
1437,-0.01291481476251036,0.0001
1438,0.010831816215604861,0.0001
1439,-0.009777968865797567,0.0001
1440,-0.005629900724136621,0.0001
1441,-0.0012842891095283429,0.0001
1442,-0.004615654494647495,0.0001
1443,-0.003026351715553214,0.0001
1444,-0.008653879195088912,0.0001
1445,0.012266380288829407,0.0001
1446,-0.0033504572413036765,0.0001
1447,-0.0033484779981281802,0.0001
1448,-0.0036922348424314427,0.0001
1449,0.021259328663742676,0.0001
1450,-0.019631892075551147,0.0001
1451,0.0037324331007877773,0.0001
1452,-0.005495955929773722,0.0001
1453,0.003858917424135393,0.0001
1454,0.016615191905878325,0.0001
1455,-0.0005603894029002149,0.0001
1456,0.005640719147871194,0.0001
1457,0.0029657765711238668,0.0001
1458,-0.023102367979385714,0.0001
1459,0.008689846689427533,0.0001
1460,-0.009822103135079661,0.0001
1461,0.012901260686904864,0.0001
1462,0.008502527100392142,0.0001
1463,-0.014736738402862737,0.0001
1464,0.011746029233859223,0.0001
1465,-0.002425487495035617,0.0001
1466,0.005079450229360132,0.0001
1467,0.003026173520837876,0.0001
1468,-0.022799936008735235,0.0001
1469,0.01803516927822455,0.0001
1470,-0.0015682718962147224,0.0001
1471,-0.008218242449223527,0.0001
1472,0.006334813928222763,0.0001
1473,-0.0003863065182406041,0.0001
1474,-0.0005336084215963499,0.0001
1475,-0.00931945005337152,0.0001
1476,-0.0065260833639089145,0.0001
1477,0.009444591863521635,0.0001
1478,0.001851637196095867,0.0001
1479,0.0065594591071117215,0.0001
1480,-0.013710818921312038,0.0001
1481,0.020989324123236914,0.0001
1482,-0.0026327634563068137,0.0001
1483,0.005849321423518914,0.0001
1484,0.00439758240523776,0.0001
1485,0.0027881652717529886,0.0001
1486,0.00042236609611193495,0.0001
1487,-0.008034808226652508,0.0001
1488,-0.006065423575451938,0.0001
1489,0.007848884268355677,0.0001
1490,0.004864947447087869,0.0001
1491,-0.007962012282796867,0.0001
1492,0.007857511230212885,0.0001
1493,0.006301306966356374,0.0001
1494,-0.009586142009456504,0.0001
1495,-0.010277054026931014,0.0001
1496,-0.009315725473327995,0.0001
1497,0.0005288570206949911,0.0001
1498,0.00617612912050997,0.0001
1499,-0.0014205754366160633,0.0001
1500,0.0009073386621354356,0.0001
1501,-0.015424763655848961,0.0001
1502,-0.0038889229252353596,0.0001
1503,0.0029024455598197513,0.0001
1504,0.0078107040157339444,0.0001
1505,0.0016630415125773327,0.0001
1506,-0.00520492112379458,0.0001
1507,-0.010339841818922968,0.0001
1508,0.0015587522593546494,0.0001
1509,-0.010192022259750544,0.0001
1510,0.018726198320603422,0.0001
1511,0.004215785615830994,0.0001
1512,-0.008730528979558443,0.0001
1513,-0.010434344654025667,0.0001
1514,-0.002147655033052973,0.0001
1515,-0.00487084735264057,0.0001
1516,0.004881580968631518,0.0001
1517,-0.0015415623123993495,0.0001
1518,-0.018087307679100956,0.0001
1519,0.007764068250423219,0.0001
1520,-0.013561749496283595,0.0001
1521,-0.0014379122043647174,0.0001
1522,-0.003456235234503442,0.0001
1523,-0.00770515513436185,0.0001
1524,-0.007381654567329905,0.0001
1525,-0.007176468607324433,0.0001
1526,0.004112612813681279,0.0001
1527,-0.00761045432649115,0.0001
1528,0.010238140648840481,0.0001
1529,-0.0012769691563792299,0.0001
1530,-0.00884503615905746,0.0001
1531,0.01402874452110965,0.0001
1532,0.005747100509655434,0.0001
1533,0.0017368786501044398,0.0001
1534,0.005456291528340619,0.0001
1535,-0.020199588321288174,0.0001
1536,0.0037894423690349654,0.0001
1537,-0.007102282903986741,0.0001
1538,0.017998130668601255,0.0001
1539,-0.012724256966659072,0.0001
1540,0.00998661743494179,0.0001
1541,-0.023044089931885742,0.0001
1542,0.009060257746704723,0.0001
1543,-0.009518465410500688,0.0001
1544,0.006976314464703006,0.0001
1545,0.008865781944815406,0.0001
1546,-0.0018496485314560534,0.0001
1547,0.00018433621363342506,0.0001
1548,0.005025128279928605,0.0001
1549,-0.0028875505828739076,0.0001
1550,0.005535136449082286,0.0001
1551,-0.017874613204475018,0.0001
1552,0.009197771959541957,0.0001
1553,-0.021742992969538143,0.0001
1554,0.013661678918408105,0.0001
1555,0.007483357224936328,0.0001
1556,0.00014416345690205723,0.0001
1557,-0.002080904030419082,0.0001
1558,-0.000800800649060106,0.0001
1559,0.012681931328868324,0.0001
1560,-0.0065758463167402085,0.0001
1561,0.010937149574915308,0.0001
1562,0.012552793427924347,0.0001
1563,-0.008928650113339381,0.0001
1564,0.0033120331117225737,0.0001
1565,0.013217601574324098,0.0001
1566,-0.002024261858199718,0.0001
1567,-0.00321971432779185,0.0001
1568,0.006724310777306872,0.0001
1569,0.0022948606976583748,0.0001
1570,-0.011724355382390297,0.0001
1571,-0.006435715438824412,0.0001
1572,-0.007350155103794505,0.0001
1573,0.01403521448989788,0.0001
1574,-0.0008902034654747878,0.0001
1575,0.003494320904018896,0.0001
1576,0.002360231235449583,0.0001
1577,0.012605136171384562,0.0001
1578,-0.012087945990180468,0.0001
1579,0.021352249812496758,0.0001
1580,-0.013460392384801513,0.0001
1581,0.008735934128762318,0.0001
1582,-0.017659641752978347,0.0001
1583,0.0031437388446185345,0.0001
1584,-0.0019512450526952164,0.0001
1585,-0.01227419160042094,0.0001
1586,-0.009404012535122032,0.0001
1587,-0.006681447707664121,0.0001
1588,-0.014100645091157467,0.0001
1589,0.010771626807419096,0.0001
1590,0.01978059699430099,0.0001
1591,-0.00044255339530858143,0.0001
1592,0.00477615022180947,0.0001
1593,-0.0015667393263380602,0.0001
1594,-0.0028230249047714296,0.0001
1595,-0.0003458199390789127,0.0001
1596,0.0032062625541066005,0.0001
1597,0.011530827632969356,0.0001
1598,-0.0148218302003286,0.0001
1599,-0.001462730307181378,0.0001
1600,0.004938597440352478,0.0001
1601,-0.019492521722795267,0.0001
1602,0.004987510156311276,0.0001
1603,0.0037488869402163005,0.0001
1604,-0.02896800867832013,0.0001
1605,0.014077354430907702,0.0001
1606,0.00045612949134924503,0.0001
1607,-0.0008003365312006744,0.0001
1608,0.0013871910547321028,0.0001
1609,0.005117417655209644,0.0001
1610,-0.01662619776100975,0.0001
1611,0.0075122214466222135,0.0001
1612,0.0032267885026822907,0.0001
1613,-0.004781044332395566,0.0001
1614,0.015154367957117602,0.0001
1615,0.005927240986536155,0.0001
1616,-0.012874543723361095,0.0001
1617,0.010592924396431742,0.0001
1618,-0.010287010751311809,0.0001
1619,0.0013003258654958167,0.0001
1620,0.00027390248942420957,0.0001
1621,0.0007695184519098583,0.0001
1622,-0.025335658645877595,0.0001
1623,0.004715040942461777,0.0001
1624,0.004111318537061764,0.0001
1625,-0.00045014014296005186,0.0001
1626,-0.0012973243781693375,0.0001
1627,-0.005738115941775981,0.0001
1628,-0.005341512351861026,0.0001
1629,0.0016964637121337151,0.0001
1630,0.001217698429347893,0.0001
1631,-0.011651017445697371,0.0001
